File,Pattern,Data,Well,Reader,Replicate,Metformin_mM,PG,Strain,595nm_f_AUC,595nm_f_logAUC,595nm_log_LG_a,595nm_log_LG_c,595nm_dt_Max
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,F12,Biotek,3.0000,0.0000,1.0000,,0.0055,-7.5086,,,0.0008
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,F2,Biotek,3.0000,0.0000,1.0000,NT12078,9.9624,3.3165,1.0212,-8.8915,0.1039
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,F3,Biotek,3.0000,0.0000,1.0000,NT12079,13.7642,3.7828,1.7206,-11.6461,0.1956
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,F4,Biotek,3.0000,0.0000,1.0000,NT12080,14.6161,3.8695,1.9401,-11.2419,0.2050
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,F5,Biotek,3.0000,0.0000,1.0000,NT12081,13.7429,3.7806,2.0227,-12.8711,0.2022
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,F6,Biotek,3.0000,0.0000,1.0000,NT12082,10.7673,3.4286,1.8463,-11.6441,0.1567
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,F7,Biotek,3.0000,0.0000,1.0000,NT12083,12.7974,3.6778,1.4159,-9.8623,0.1348
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,F8,Biotek,3.0000,0.0000,1.0000,NT12084,13.5046,3.7554,1.5633,-10.0648,0.1564
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,F9,Biotek,3.0000,0.0000,1.0000,NT12085,14.7553,3.8832,2.1680,-12.4802,0.2526
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,G1,Biotek,3.0000,0.0000,1.0000,,0.0000,,,,0.0000
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,G10,Biotek,3.0000,0.0000,1.0000,NT12010,15.3129,3.9367,1.7810,-8.7504,0.2231
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,G11,Biotek,3.0000,0.0000,1.0000,NT12011,14.6366,3.8715,1.5456,-9.9080,0.1728
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,G12,Biotek,3.0000,0.0000,1.0000,,0.0043,-7.8611,,,0.0007
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,G2,Biotek,3.0000,0.0000,1.0000,NT12002,11.6846,3.5465,1.7294,-14.6479,0.1971
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,G3,Biotek,3.0000,0.0000,1.0000,NT12003,11.6040,3.5366,1.9416,-13.3184,0.2216
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,G4,Biotek,3.0000,0.0000,1.0000,NT12004,11.7742,3.5576,1.3432,-10.4463,0.1283
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,G5,Biotek,3.0000,0.0000,1.0000,NT12005,8.8308,3.1425,1.4528,-12.0221,0.1312
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,G6,Biotek,3.0000,0.0000,1.0000,NT12006,6.6122,2.7251,0.9053,-11.3274,0.0829
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,G7,Biotek,3.0000,0.0000,1.0000,NT12007,13.1539,3.7174,1.9743,-13.6251,0.1899
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,G8,Biotek,3.0000,0.0000,1.0000,NT12008,12.2509,3.6148,1.4598,-11.1830,0.1480
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,G9,Biotek,3.0000,0.0000,1.0000,NT12009,1.7878,0.8381,0.5977,-12.2800,0.0667
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,H1,Biotek,3.0000,0.0000,1.0000,,0.0000,,,,0.0000
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,H10,Biotek,3.0000,0.0000,1.0000,,0.0060,-7.3812,,,0.0007
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,H11,Biotek,3.0000,0.0000,1.0000,,0.0060,-7.3794,,,0.0004
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,H12,Biotek,3.0000,0.0000,1.0000,,0.0139,-6.1697,,,0.0010
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,H2,Biotek,3.0000,0.0000,1.0000,,0.0000,,,,0.0000
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,H3,Biotek,3.0000,0.0000,1.0000,,0.0000,,,,0.0000
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,H4,Biotek,3.0000,0.0000,1.0000,,0.0070,-7.1582,,,0.0009
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,H5,Biotek,3.0000,0.0000,1.0000,,0.0005,-10.9810,,,0.0015
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,H6,Biotek,3.0000,0.0000,1.0000,,0.0000,,,,0.0000
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,H7,Biotek,3.0000,0.0000,1.0000,,4.5900,2.1985,0.9796,-13.3733,0.0746
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,H8,Biotek,3.0000,0.0000,1.0000,,5.8724,2.5540,0.6360,-8.9568,0.0613
210617_PG1_0mM.txt,Pattern_Media_P1.xlsx,Summary,H9,Biotek,3.0000,0.0000,1.0000,,0.0052,-7.5812,,,0.0006
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,A1,Biotek,3.0000,0.0000,7.0000,,0.0000,,,,0.0000
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,A10,Biotek,3.0000,0.0000,7.0000,,11.4821,3.5213,1.2570,-11.1862,0.1169
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,A11,Biotek,3.0000,0.0000,7.0000,,0.0126,-6.3153,,,0.0018
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,A12,Biotek,3.0000,0.0000,7.0000,,0.0014,-9.4611,,,0.0030
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,A2,Biotek,3.0000,0.0000,7.0000,,0.0009,-10.0779,,,0.0034
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,A3,Biotek,3.0000,0.0000,7.0000,,0.0060,-7.3915,,,0.0020
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,A4,Biotek,3.0000,0.0000,7.0000,,0.0009,-10.0775,,,0.0034
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,A5,Biotek,3.0000,0.0000,7.0000,,0.0127,-6.2971,,,0.0023
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,A6,Biotek,3.0000,0.0000,7.0000,,0.0067,-7.2120,,,0.0015
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,A7,Biotek,3.0000,0.0000,7.0000,,0.0496,-4.3346,,,0.0027
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,A8,Biotek,3.0000,0.0000,7.0000,,0.0715,-3.8063,,,0.0143
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,A9,Biotek,3.0000,0.0000,7.0000,,12.0377,3.5895,0.9999,-9.1974,0.1346
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,B1,Biotek,3.0000,0.0000,7.0000,,0.0073,-7.0991,,,0.0014
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,B10,Biotek,3.0000,0.0000,7.0000,NT12110,5.7789,2.5308,1.8587,-21.7839,0.1703
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,B11,Biotek,3.0000,0.0000,7.0000,NT12121,10.6964,3.4191,1.7481,-12.7934,0.1833
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,B12,Biotek,3.0000,0.0000,7.0000,,0.0762,-3.7136,,,0.0117
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,B2,Biotek,3.0000,0.0000,7.0000,NT12017,14.1338,3.8211,1.2243,-8.8532,0.1266
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,B3,Biotek,3.0000,0.0000,7.0000,NT12023,14.5798,3.8659,1.5685,-10.8603,0.1870
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,B4,Biotek,3.0000,0.0000,7.0000,NT12029,10.0412,3.3279,1.8241,-12.5796,0.1749
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,B5,Biotek,3.0000,0.0000,7.0000,NT12040,10.1170,3.3387,1.1709,-11.1231,0.1146
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,B6,Biotek,3.0000,0.0000,7.0000,NT12013,10.7619,3.4279,1.1299,-10.0700,0.1129
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,B7,Biotek,3.0000,0.0000,7.0000,NT12091,7.4205,2.8915,1.2135,-10.5386,0.0948
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,B8,Biotek,3.0000,0.0000,7.0000,NT12098,12.8900,3.6882,1.5732,-12.3058,0.1792
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,B9,Biotek,3.0000,0.0000,7.0000,NT12104,10.5803,3.4033,1.2627,-11.6900,0.1136
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,C1,Biotek,3.0000,0.0000,7.0000,,0.0057,-7.4488,,,0.0014
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,C10,Biotek,3.0000,0.0000,7.0000,NT12122,11.4482,3.5170,1.6050,-12.6907,0.1617
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,C11,Biotek,3.0000,0.0000,7.0000,NT12133,13.0130,3.7019,1.4749,-11.9661,0.2186
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,C12,Biotek,3.0000,0.0000,7.0000,,0.0777,-3.6853,,,0.0117
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,C2,Biotek,3.0000,0.0000,7.0000,NT12018,14.7808,3.8856,1.9704,-13.2134,0.2337
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,C3,Biotek,3.0000,0.0000,7.0000,NT12024,11.5384,3.5284,1.3445,-10.4619,0.1208
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,C4,Biotek,3.0000,0.0000,7.0000,NT12041,10.0226,3.3252,1.5794,-13.3412,0.1534
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,C5,Biotek,3.0000,0.0000,7.0000,NT12052,11.3283,3.5019,1.9513,-16.5704,0.2083
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,C6,Biotek,3.0000,0.0000,7.0000,NT12014,7.5119,2.9092,1.0322,-10.4680,0.0834
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,C7,Biotek,3.0000,0.0000,7.0000,NT12092,11.4019,3.5112,1.4508,-13.0239,0.1450
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,C8,Biotek,3.0000,0.0000,7.0000,NT12099,10.5753,3.4026,1.3086,-10.8423,0.1687
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,C9,Biotek,3.0000,0.0000,7.0000,NT12105,12.9489,3.6948,1.4230,-10.7024,0.1341
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,D1,Biotek,3.0000,0.0000,7.0000,,0.0073,-7.0968,,,0.0007
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,D10,Biotek,3.0000,0.0000,7.0000,NT12134,9.4450,3.2395,1.2735,-12.3731,0.1160
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,D11,Biotek,3.0000,0.0000,7.0000,NT12145,11.6875,3.5469,1.4660,-12.3769,0.1476
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,D12,Biotek,3.0000,0.0000,7.0000,,4.3408,2.1180,0.4234,-7.8527,0.0718
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,D2,Biotek,3.0000,0.0000,7.0000,NT12019,14.9984,3.9067,1.6260,-11.0266,0.2112
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,D3,Biotek,3.0000,0.0000,7.0000,NT12025,11.2119,3.4870,1.5678,-13.1579,0.1775
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,D4,Biotek,3.0000,0.0000,7.0000,NT12053,7.9190,2.9853,1.2680,-12.3935,0.1174
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,D5,Biotek,3.0000,0.0000,7.0000,NT12064,12.7086,3.6677,1.5985,-13.3900,0.1787
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,D6,Biotek,3.0000,0.0000,7.0000,NT12015,11.6941,3.5477,1.8271,-14.0663,0.1807
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,D7,Biotek,3.0000,0.0000,7.0000,NT12093,11.2200,3.4880,1.5661,-13.4107,0.1363
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,D8,Biotek,3.0000,0.0000,7.0000,NT12100,9.4370,3.2383,1.0797,-11.5417,0.1194
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,D9,Biotek,3.0000,0.0000,7.0000,NT12106,12.0466,3.5906,1.3950,-10.7390,0.1328
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,E1,Biotek,3.0000,0.0000,7.0000,,0.0047,-7.7434,,,0.0009
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,E10,Biotek,3.0000,0.0000,7.0000,NT12146,12.3879,3.6309,1.6653,-13.0344,0.1679
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,E11,Biotek,3.0000,0.0000,7.0000,NT12157,13.2641,3.7295,1.1660,-8.9717,0.1370
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,E12,Biotek,3.0000,0.0000,7.0000,,0.0644,-3.9558,,,0.0049
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,E2,Biotek,3.0000,0.0000,7.0000,NT12020,8.6178,3.1073,1.5765,-12.9842,0.1572
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,E3,Biotek,3.0000,0.0000,7.0000,NT12026,14.4953,3.8575,1.7835,-13.3073,0.1916
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,E4,Biotek,3.0000,0.0000,7.0000,NT12065,6.0373,2.5939,1.1771,-12.7442,0.0919
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,E5,Biotek,3.0000,0.0000,7.0000,NT12076,10.7765,3.4298,1.5522,-13.8273,0.1507
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,E6,Biotek,3.0000,0.0000,7.0000,NT12016,10.6100,3.4073,1.1885,-10.2506,0.1090
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,E7,Biotek,3.0000,0.0000,7.0000,NT12094,9.9624,3.3165,1.3534,-10.2202,0.1334
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,E8,Biotek,3.0000,0.0000,7.0000,NT12101,10.4509,3.3856,1.2369,-11.4407,0.1241
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,E9,Biotek,3.0000,0.0000,7.0000,NT12107,12.9616,3.6962,1.5447,-11.4239,0.1663
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,F1,Biotek,3.0000,0.0000,7.0000,,0.0030,-8.3700,,,0.0009
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,F10,Biotek,3.0000,0.0000,7.0000,NT12158,13.4899,3.7538,1.2147,-8.1922,0.1312
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,F11,Biotek,3.0000,0.0000,7.0000,NT12169,13.9681,3.8041,1.5114,-9.8951,0.1523
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,F12,Biotek,3.0000,0.0000,7.0000,,0.0404,-4.6277,,,0.0068
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,F2,Biotek,3.0000,0.0000,7.0000,NT12021,11.1404,3.4777,1.1286,-10.1382,0.1246
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,F3,Biotek,3.0000,0.0000,7.0000,NT12027,6.1681,2.6248,1.7139,-18.3725,0.1362
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,F4,Biotek,3.0000,0.0000,7.0000,NT12077,12.9073,3.6901,1.4049,-12.2182,0.1486
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,F5,Biotek,3.0000,0.0000,7.0000,NT12088,10.5252,3.3958,1.6379,-14.1456,0.1834
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,F6,Biotek,3.0000,0.0000,7.0000,NT12089,12.6091,3.6564,1.5160,-12.0647,0.1568
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,F7,Biotek,3.0000,0.0000,7.0000,NT12095,12.5471,3.6493,1.2651,-10.4599,0.1590
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,F8,Biotek,3.0000,0.0000,7.0000,NT12102,10.5431,3.3982,1.9074,-12.9197,0.2289
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,F9,Biotek,3.0000,0.0000,7.0000,NT12108,9.1873,3.1996,1.1354,-9.8867,0.0881
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,G1,Biotek,3.0000,0.0000,7.0000,,0.0000,,,,0.0000
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,G10,Biotek,3.0000,0.0000,7.0000,NT12170,11.3910,3.5098,1.4199,-11.6292,0.1580
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,G11,Biotek,3.0000,0.0000,7.0000,NT12180,13.0426,3.7052,1.7892,-12.8593,0.1936
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,G12,Biotek,3.0000,0.0000,7.0000,,0.0010,-9.9463,,,0.0014
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,G2,Biotek,3.0000,0.0000,7.0000,NT12022,14.7634,3.8840,1.1549,-8.8475,0.1596
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,G3,Biotek,3.0000,0.0000,7.0000,NT12028,10.2971,3.3642,1.2106,-11.0845,0.1343
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,G4,Biotek,3.0000,0.0000,7.0000,NT12001,11.9032,3.5733,1.2965,-10.8624,0.1427
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,G5,Biotek,3.0000,0.0000,7.0000,NT12012,14.6021,3.8681,1.9015,-12.6290,0.2196
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,G6,Biotek,3.0000,0.0000,7.0000,NT12090,13.8455,3.7913,1.5880,-11.1607,0.1939
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,G7,Biotek,3.0000,0.0000,7.0000,NT12096,11.3764,3.5080,1.7675,-13.1579,0.2319
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,G8,Biotek,3.0000,0.0000,7.0000,NT12103,10.5537,3.3997,1.5385,-10.9014,0.1472
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,G9,Biotek,3.0000,0.0000,7.0000,NT12109,11.8974,3.5726,1.3306,-9.7253,0.1269
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,H1,Biotek,3.0000,0.0000,7.0000,,0.0000,,,,0.0000
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,H10,Biotek,3.0000,0.0000,7.0000,,0.0511,-4.2916,,,0.0076
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,H11,Biotek,3.0000,0.0000,7.0000,,0.0083,-6.9158,,,0.0015
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,H12,Biotek,3.0000,0.0000,7.0000,,0.0179,-5.8000,,,0.0126
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,H2,Biotek,3.0000,0.0000,7.0000,,0.0650,-3.9424,,,0.0106
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,H3,Biotek,3.0000,0.0000,7.0000,,0.0649,-3.9455,,,0.0105
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,H4,Biotek,3.0000,0.0000,7.0000,,0.0680,-3.8778,,,0.0117
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,H5,Biotek,3.0000,0.0000,7.0000,,0.0646,-3.9528,,,0.0116
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,H6,Biotek,3.0000,0.0000,7.0000,,0.0695,-3.8471,,,0.0058
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,H7,Biotek,3.0000,0.0000,7.0000,,0.0703,-3.8301,,,0.0104
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,H8,Biotek,3.0000,0.0000,7.0000,,0.0603,-4.0511,,,0.0102
210626_PG7_0mM.txt,Pattern_Media_P7.xlsx,Summary,H9,Biotek,3.0000,0.0000,7.0000,,13.3811,3.7421,1.7046,-12.7708,0.1869
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A1,Biotek,2.0000,100.0000,6.0000,,0.0000,,,,0.0000
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A10,Biotek,2.0000,100.0000,6.0000,,0.0004,-11.2201,,,0.0041
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A11,Biotek,2.0000,100.0000,6.0000,,0.0000,,,,0.0000
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A12,Biotek,2.0000,100.0000,6.0000,,0.0000,,,,0.0000
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A2,Biotek,2.0000,100.0000,6.0000,,0.0000,,,,0.0000
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A3,Biotek,2.0000,100.0000,6.0000,,4.0634,2.0227,0.8451,-11.2139,0.0607
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A4,Biotek,2.0000,100.0000,6.0000,,0.0000,,,,0.0000
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A5,Biotek,2.0000,100.0000,6.0000,,4.4280,2.1467,0.6047,-8.4959,0.0439
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A6,Biotek,2.0000,100.0000,6.0000,,0.0000,,,,0.0000
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A7,Biotek,2.0000,100.0000,6.0000,,0.0005,-10.8917,,,0.0006
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A8,Biotek,2.0000,100.0000,6.0000,,0.0000,,,,0.0000
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A9,Biotek,2.0000,100.0000,6.0000,,2.0426,1.0304,0.7860,-14.7758,0.0591
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B1,Biotek,2.0000,100.0000,6.0000,,0.0000,,,,0.0000
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B10,Biotek,2.0000,100.0000,6.0000,NT12555,3.5494,1.8276,0.4590,-8.3935,0.0574
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B11,Biotek,2.0000,100.0000,6.0000,NT12556,4.8101,2.2661,0.9508,-10.2146,0.0723
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B12,Biotek,2.0000,100.0000,6.0000,,0.0430,-4.5388,,,0.0071
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B2,Biotek,2.0000,100.0000,6.0000,NT12547,3.2290,1.6911,0.6792,-9.9023,0.0403
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B3,Biotek,2.0000,100.0000,6.0000,NT12548,6.2960,2.6544,1.1360,-12.9137,0.0974
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B4,Biotek,2.0000,100.0000,6.0000,NT12549,7.6345,2.9325,1.3102,-11.2193,0.1184
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B5,Biotek,2.0000,100.0000,6.0000,NT12550,2.7049,1.4356,0.3286,-6.7246,0.0247
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B6,Biotek,2.0000,100.0000,6.0000,NT12551,3.9698,1.9891,0.4680,-6.4564,0.0334
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B7,Biotek,2.0000,100.0000,6.0000,NT12552,8.6669,3.1155,1.2133,-8.3681,0.1087
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B8,Biotek,2.0000,100.0000,6.0000,NT12553,4.4085,2.1403,0.8256,-8.0333,0.0512
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B9,Biotek,2.0000,100.0000,6.0000,NT12554,2.9538,1.5626,0.4647,-8.9417,0.0398
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C1,Biotek,2.0000,100.0000,6.0000,,0.0000,,,,0.0000
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C10,Biotek,2.0000,100.0000,6.0000,NT12567,2.8340,1.5028,0.6061,-10.5011,0.0417
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C11,Biotek,2.0000,100.0000,6.0000,NT12568,3.6948,1.8855,0.7176,-8.4137,0.0395
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C12,Biotek,2.0000,100.0000,6.0000,,0.0509,-4.2956,,,0.0149
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C2,Biotek,2.0000,100.0000,6.0000,NT12559,2.9978,1.5839,0.3670,-6.4658,0.0232
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C3,Biotek,2.0000,100.0000,6.0000,NT12560,3.6063,1.8505,0.6284,-9.4858,0.0426
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C4,Biotek,2.0000,100.0000,6.0000,NT12561,3.8663,1.9510,0.6839,-9.7570,0.0442
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C5,Biotek,2.0000,100.0000,6.0000,NT12562,4.0905,2.0323,0.6575,-9.4107,0.0528
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C6,Biotek,2.0000,100.0000,6.0000,NT12563,3.7429,1.9041,0.6540,-7.3364,0.0363
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C7,Biotek,2.0000,100.0000,6.0000,NT12564,2.0271,1.0194,0.6287,-10.7962,0.0344
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C8,Biotek,2.0000,100.0000,6.0000,NT12565,5.7852,2.5324,1.1869,-11.1318,0.0880
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C9,Biotek,2.0000,100.0000,6.0000,NT12566,6.4478,2.6888,0.7008,-7.8623,0.1050
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,D1,Biotek,2.0000,100.0000,6.0000,,0.0000,,,,0.0000
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,D10,Biotek,2.0000,100.0000,6.0000,NT12579,5.2953,2.4047,0.7412,-8.1217,0.0692
